Ontology ID	Label	Obsolete	ZFIN Annotation	Replaced
http://purl.obolibrary.org/obo/ZP_0127799	obsolete abnormal caudal oblique	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127800	obsolete abnormal caudal peduncle	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127801	obsolete abnormal caudal root of abducens nerve	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127802	obsolete abnormal caudal vein	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127803	obsolete abnormal caudal zone of dorsal telencephalon	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127804	obsolete abnormal central caudal thalamic nucleus	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127805	obsolete abnormal central pretectum	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127806	obsolete abnormal cleithrum	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127807	"obsolete abnormal commissura rostral, pars ventralis"	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127808	obsolete abnormal common cardinal vein	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127809	obsolete abnormal corpus cerebelli	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127810	obsolete abnormal otic region	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127811	obsolete abnormal ganglion	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127812	obsolete abnormal dentary	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127813	obsolete abnormal descending trigeminal root	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127814	obsolete abnormal diffuse nucleus inferior lobe	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127815	obsolete abnormal dorsal accessory optic nucleus	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127816	obsolete abnormal dorsal depressor	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127817	obsolete abnormal dorsal hypohyal bone	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127818	obsolete abnormal dorsal habenular nucleus	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127819	obsolete abnormal dorsal periventricular hypothalamus	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127820	obsolete abnormal dorsal root ganglion	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127821	obsolete abnormal dorsal transverse	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127822	obsolete abnormal efferent branchial artery	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127823	obsolete abnormal esophagus	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127824	obsolete abnormal external lateral ventral muscle	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127825	obsolete abnormal facial nerve motor nucleus	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127826	obsolete abnormal fin musculature	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127827	obsolete abnormal gall bladder	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127828	obsolete abnormal lateral preglomerular nucleus	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127829	obsolete abnormal gigantocellular part of magnocellular preoptic nucleus	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127830	obsolete abnormal gill lamella	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127831	obsolete abnormal granular eminence	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127832	obsolete abnormal habenula	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127833	obsolete abnormal inferior olive	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127834	obsolete abnormal infracarinalis	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127835	obsolete abnormal inner ear	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127836	obsolete abnormal intermediate reticular formation	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127837	obsolete abnormal lateral semicircular canal	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127838	obsolete abnormal internal levator	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
http://purl.obolibrary.org/obo/ZP_0127839	obsolete abnormal isthmic primary nucleus	true	Removed as part of a major revision session. Please contact us on https://github.com/obophenotype/zebrafish-phenotype-ontology/issues for suitable replacement terms.	
