Fish ID	Fish Name	Start Stage ID	Start Stage Name	End Stage ID	End Stage Name	Affected Structure or Process 1 subterm ID	Affected Structure or Process 1 subterm Name	Post-composed Relationship ID	Post-composed Relationship Name	Affected Structure or Process 1 superterm ID	Affected Structure or Process 1 superterm Name	Phenotype Keyword ID	Phenotype Keyword Name	Phenotype Tag	Affected Structure or Process 2 subterm ID	Affected Structure or Process 2 subterm name	Post-composed Relationship (rel) ID	Post-composed Relationship (rel) Name	Affected Structure or Process 2 superterm ID	Affected Structure or Process 2 superterm name	Publication ID	Environment ID	ZFIN EQ ID	IRI
ZDB-FISH-150901-23930	i114Tg	ZDB-STAGE-010723-13	Pharyngula:Prim-25	ZDB-STAGE-010723-13	Pharyngula:Prim-25	ZFA:0009327	neutrophil	BFO:0000050	part_of	ZFA:0000029	hindbrain	PATO:0000470	increased amount	abnormal							ZDB-PUB-150924-1	ZDB-EXP-160209-1	ZFA:0009327-BFO:0000050-ZFA:0000029-PATO:0000470-0-0-0	ZP:0021472
ZDB-FISH-150901-23930	i114Tg	ZDB-STAGE-010723-26	Hatching:Pec-fin	ZDB-STAGE-010723-26	Hatching:Pec-fin	ZFA:0009327	neutrophil	BFO:0000050	part_of	ZFA:0000029	hindbrain	PATO:0000470	increased amount	abnormal							ZDB-PUB-150924-1	ZDB-EXP-160209-1	ZFA:0009327-BFO:0000050-ZFA:0000029-PATO:0000470-0-0-0	ZP:0021472
ZDB-FISH-150901-23930	i114Tg	ZDB-STAGE-010723-35	Larval:Day 4	ZDB-STAGE-010723-35	Larval:Day 4	ZFA:0009327	neutrophil	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0000070	amount	normal							ZDB-PUB-161113-16	ZDB-EXP-180530-3	ZFA:0009327-BFO:0000050-ZFA:0001094-PATO:0000070-0-0-0	ZP:0100605
ZDB-FISH-150901-23930	i114Tg	ZDB-STAGE-010723-35	Larval:Day 4	ZDB-STAGE-010723-35	Larval:Day 4	ZFA:0009327	neutrophil	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0000070	amount	normal							ZDB-PUB-161113-16	ZDB-EXP-180530-4	ZFA:0009327-BFO:0000050-ZFA:0001094-PATO:0000070-0-0-0	ZP:0100605
ZDB-FISH-150901-23930	i114Tg	ZDB-STAGE-010723-35	Larval:Day 4	ZDB-STAGE-010723-35	Larval:Day 4	ZFA:0009327	neutrophil	BFO:0000050	part_of	ZFA:0001269	regenerating fin	PATO:0001997	decreased amount	abnormal							ZDB-PUB-161113-16	ZDB-EXP-180530-3	ZFA:0009327-BFO:0000050-ZFA:0001269-PATO:0001997-0-0-0	ZP:0100606
ZDB-FISH-150901-23930	i114Tg	ZDB-STAGE-010723-35	Larval:Day 4	ZDB-STAGE-010723-35	Larval:Day 4	ZFA:0009327	neutrophil	BFO:0000050	part_of	ZFA:0001269	regenerating fin	PATO:0001997	decreased amount	abnormal							ZDB-PUB-161113-16	ZDB-EXP-180530-4	ZFA:0009327-BFO:0000050-ZFA:0001269-PATO:0001997-0-0-0	ZP:0100606
ZDB-FISH-150901-23930	i114Tg	ZDB-STAGE-010723-37	Larval:Day 6	ZDB-STAGE-010723-37	Larval:Day 6	ZFA:0009327	neutrophil	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0000470	increased amount	abnormal							ZDB-PUB-161126-3	ZDB-EXP-170425-7	ZFA:0009327-BFO:0000050-ZFA:0001115-PATO:0000470-0-0-0	ZP:0021477
ZDB-FISH-150901-23930	i114Tg	ZDB-STAGE-010723-39	Adult	ZDB-STAGE-010723-39	Adult	ZFA:0009327	neutrophil	BFO:0000050	part_of	ZFA:0000114	heart	PATO:0000470	increased amount	abnormal							ZDB-PUB-170531-11	ZDB-EXP-171107-4	ZFA:0009327-BFO:0000050-ZFA:0000114-PATO:0000470-0-0-0	ZP:0100610
ZDB-FISH-150901-23930	i114Tg	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZFA:0009327	neutrophil	BFO:0000050	part_of	ZFA:0005277	skeletal muscle	PATO:0000470	increased amount	abnormal							ZDB-PUB-171204-28	ZDB-EXP-180920-3	ZFA:0009327-BFO:0000050-ZFA:0005277-PATO:0000470-0-0-0	ZP:0100612
ZDB-FISH-150901-23930	i114Tg	ZDB-STAGE-010723-35	Larval:Day 4	ZDB-STAGE-010723-35	Larval:Day 4	ZFA:0009141	macrophage	BFO:0000050	part_of	ZFA:0000029	hindbrain	PATO:0001997	decreased amount	abnormal							ZDB-PUB-180329-6	ZDB-EXP-180831-3	ZFA:0009141-BFO:0000050-ZFA:0000029-PATO:0001997-0-0-0	ZP:0100613
ZDB-FISH-150901-23930	i114Tg	ZDB-STAGE-010723-35	Larval:Day 4	ZDB-STAGE-010723-35	Larval:Day 4	ZFA:0009327	neutrophil	BFO:0000050	part_of	ZFA:0000029	hindbrain	PATO:0001997	decreased amount	abnormal							ZDB-PUB-180329-6	ZDB-EXP-180831-3	ZFA:0009327-BFO:0000050-ZFA:0000029-PATO:0001997-0-0-0	ZP:0100614
ZDB-FISH-150901-23946	sart3<sup>cz3/cz3</sup>(AB)	ZDB-STAGE-010723-9	Hatching:Long-pec	ZDB-STAGE-010723-9	Hatching:Long-pec	ZFA:0009165	neural crest cell	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0002050	normal amount	normal							ZDB-PUB-070413-2	ZDB-EXP-041102-1	ZFA:0009165-BFO:0000050-ZFA:0001094-PATO:0002050-0-0-0	ZP:0013362
ZDB-FISH-150901-24018	hdac1<sup>s436/s436</sup>; s854Tg	ZDB-STAGE-010723-32	Pharyngula:Prim-15	ZDB-STAGE-010723-32	Pharyngula:Prim-15	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000112	gut	PATO:0000470	increased amount	abnormal							ZDB-PUB-080825-31	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0000112-PATO:0000470-0-0-0	ZP:0002339
ZDB-FISH-150901-24018	hdac1<sup>s436/s436</sup>; s854Tg	ZDB-STAGE-010723-9	Hatching:Long-pec	ZDB-STAGE-010723-9	Hatching:Long-pec	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000112	gut	PATO:0000470	increased amount	abnormal							ZDB-PUB-080825-31	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0000112-PATO:0000470-0-0-0	ZP:0002339
ZDB-FISH-150901-24115	csf1ra<sup>tm236b/tm236b</sup>	ZDB-STAGE-010723-39	Adult	ZDB-STAGE-010723-39	Adult	ZFA:0009091	melanocyte	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0000628	mislocalised	abnormal							ZDB-PUB-130710-127	ZDB-EXP-041102-1	ZFA:0009091-BFO:0000050-ZFA:0001115-PATO:0000628-0-0-0	ZP:0009969
ZDB-FISH-150901-24115	csf1ra<sup>tm236b/tm236b</sup>	ZDB-STAGE-010723-39	Adult	ZDB-STAGE-010723-39	Adult	ZFA:0009199	iridophore	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0000628	mislocalised	abnormal							ZDB-PUB-130710-127	ZDB-EXP-041102-1	ZFA:0009199-BFO:0000050-ZFA:0001115-PATO:0000628-0-0-0	ZP:0011378
ZDB-FISH-150901-24115	csf1ra<sup>tm236b/tm236b</sup>	ZDB-STAGE-010723-48	Larval:Days 14-20	ZDB-STAGE-010723-48	Larval:Days 14-20	ZFA:0009199	iridophore	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0000628	mislocalised	abnormal							ZDB-PUB-130710-127	ZDB-EXP-041102-1	ZFA:0009199-BFO:0000050-ZFA:0001115-PATO:0000628-0-0-0	ZP:0011378
ZDB-FISH-150901-24115	csf1ra<sup>tm236b/tm236b</sup>	ZDB-STAGE-010723-49	Larval:Days 21-29	ZDB-STAGE-010723-49	Larval:Days 21-29	ZFA:0009199	iridophore	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0000628	mislocalised	abnormal							ZDB-PUB-130710-127	ZDB-EXP-041102-1	ZFA:0009199-BFO:0000050-ZFA:0001115-PATO:0000628-0-0-0	ZP:0011378
ZDB-FISH-150901-24115	csf1ra<sup>tm236b/tm236b</sup>	ZDB-STAGE-010723-51	Juvenile:Days 30-44	ZDB-STAGE-010723-51	Juvenile:Days 30-44	ZFA:0009199	iridophore	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0000628	mislocalised	abnormal							ZDB-PUB-130710-127	ZDB-EXP-041102-1	ZFA:0009199-BFO:0000050-ZFA:0001115-PATO:0000628-0-0-0	ZP:0011378
ZDB-FISH-150901-24115	csf1ra<sup>tm236b/tm236b</sup>	ZDB-STAGE-010723-52	Juvenile:Days 45-89	ZDB-STAGE-010723-52	Juvenile:Days 45-89	ZFA:0009199	iridophore	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0000628	mislocalised	abnormal							ZDB-PUB-130710-127	ZDB-EXP-041102-1	ZFA:0009199-BFO:0000050-ZFA:0001115-PATO:0000628-0-0-0	ZP:0011378
ZDB-FISH-150901-24160	dnaaf1<sup>hu255H/+</sup>	ZDB-STAGE-010723-39	Adult	ZDB-STAGE-010723-39	Adult	ZFA:0009007	spermatogonium	BFO:0000050	part_of	ZFA:0000598	testis	PATO:0000470	increased amount	abnormal							ZDB-PUB-130425-17	ZDB-EXP-041102-1	ZFA:0009007-BFO:0000050-ZFA:0000598-PATO:0000470-0-0-0	ZP:0005561
ZDB-FISH-150901-24180	rji1Tg/rji1Tg	ZDB-STAGE-010723-52	Juvenile:Days 45-89	ZDB-STAGE-010723-52	Juvenile:Days 45-89	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000529	kidney	PATO:0000638	apoptotic	abnormal							ZDB-PUB-130416-10	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0000529-PATO:0000638-0-0-0	ZP:0016717
ZDB-FISH-150901-24180	rji1Tg/rji1Tg	ZDB-STAGE-010723-52	Juvenile:Days 45-89	ZDB-STAGE-010723-52	Juvenile:Days 45-89	ZFA:0009256	nucleate erythrocyte	BFO:0000050	part_of	ZFA:0000529	kidney	PATO:0001997	decreased amount	abnormal							ZDB-PUB-130416-10	ZDB-EXP-041102-1	ZFA:0009256-BFO:0000050-ZFA:0000529-PATO:0001997-0-0-0	ZP:0016719
ZDB-FISH-150901-2419	AB + MO1-rpl5a	ZDB-STAGE-010723-9	Hatching:Long-pec	ZDB-STAGE-010723-9	Hatching:Long-pec	ZFA:0009256	nucleate erythrocyte	BFO:0000050	part_of	ZFA:0000114	heart	PATO:0001997	decreased amount	abnormal							ZDB-PUB-160311-5	ZDB-EXP-041102-1	ZFA:0009256-BFO:0000050-ZFA:0000114-PATO:0001997-0-0-0	ZP:0007049
ZDB-FISH-150901-24289	cdh2<sup>tj250a/tj250a</sup>	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000029	hindbrain	PATO:0001802	loose	abnormal							ZDB-PUB-970210-17	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0000029-PATO:0001802-0-0-0	ZP:0010121
ZDB-FISH-150901-2452	extl3<sup>tg308c/tg308c</sup>	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001161	pectoral fin	PATO:0000411	circular	abnormal							ZDB-PUB-970210-21	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0001161-PATO:0000411-0-0-0	ZP:0007199
ZDB-FISH-150901-24645	WT + MO1-mgaa	ZDB-STAGE-010723-9	Hatching:Long-pec	ZDB-STAGE-010723-9	Hatching:Long-pec	ZFA:0009256	nucleate erythrocyte	BFO:0000050	part_of	ZFA:0000007	blood	PATO:0001997	decreased amount	abnormal							ZDB-PUB-100105-40	ZDB-EXP-100426-12	ZFA:0009256-BFO:0000050-ZFA:0000007-PATO:0001997-0-0-0	ZP:0004981
ZDB-FISH-150901-24695	WT + MO1-msi2b + MO4-tp53	ZDB-STAGE-010723-9	Hatching:Long-pec	ZDB-STAGE-010723-9	Hatching:Long-pec	ZFA:0000092	axis	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0002364	shortened	abnormal							ZDB-PUB-140318-2	ZDB-EXP-140523-3	ZFA:0000092-BFO:0000050-ZFA:0001094-PATO:0002364-0-0-0	ZP:0006796
ZDB-FISH-150901-24752	zdf9Tg	ZDB-STAGE-010723-47	Larval:Days 7-13	ZDB-STAGE-010723-47	Larval:Days 7-13	ZFA:0009350	pro-T cell	BFO:0000050	part_of	ZFA:0001078	thymus	PATO:0000462	absent	abnormal							ZDB-PUB-080602-16	ZDB-EXP-080908-15	ZFA:0009350-BFO:0000050-ZFA:0001078-PATO:0000462-0-0-0	ZP:0014940
ZDB-FISH-150901-24752	zdf9Tg	ZDB-STAGE-010723-47	Larval:Days 7-13	ZDB-STAGE-010723-47	Larval:Days 7-13	ZFA:0009350	pro-T cell	BFO:0000050	part_of	ZFA:0001078	thymus	PATO:0000467	present	normal							ZDB-PUB-080602-16	ZDB-EXP-080908-21	ZFA:0009350-BFO:0000050-ZFA:0001078-PATO:0000467-0-0-0	ZP:0014941
ZDB-FISH-150901-24930	gdf6a<sup>m233/m233</sup>(AB)	ZDB-STAGE-010723-35	Larval:Day 4	ZDB-STAGE-010723-35	Larval:Day 4	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000024	retinal ganglion cell layer	PATO:0001997	decreased amount	abnormal							ZDB-PUB-101115-22	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0000024-PATO:0001997-0-0-0	ZP:0006133
ZDB-FISH-150901-25075	hoxb1b<sup>b1219/b1219</sup>	ZDB-STAGE-010723-16	Segmentation:20-25 somites	ZDB-STAGE-010723-16	Segmentation:20-25 somites	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000029	hindbrain	PATO:0000613	disoriented	abnormal							ZDB-PUB-140321-15	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0000029-PATO:0000613-0-0-0	ZP:0011059
ZDB-FISH-150901-25126	AB + MO2-tbx1	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZFA:0009165	neural crest cell	BFO:0000050	part_of	ZFA:0001611	pharyngeal arch 2	PATO:0001997	decreased amount	abnormal							ZDB-PUB-100614-24	ZDB-EXP-100715-1	ZFA:0009165-BFO:0000050-ZFA:0001611-PATO:0001997-0-0-0	ZP:0005245
ZDB-FISH-150901-25126	AB + MO2-tbx1	ZDB-STAGE-010723-9	Hatching:Long-pec	ZDB-STAGE-010723-9	Hatching:Long-pec	ZFA:0009165	neural crest cell	BFO:0000050	part_of	ZFA:0000029	hindbrain	PATO:0001997	decreased amount	abnormal							ZDB-PUB-100614-24	ZDB-EXP-100715-1	ZFA:0009165-BFO:0000050-ZFA:0000029-PATO:0001997-0-0-0	ZP:0005213
ZDB-FISH-150901-25126	AB + MO2-tbx1	ZDB-STAGE-010723-9	Hatching:Long-pec	ZDB-STAGE-010723-9	Hatching:Long-pec	ZFA:0009165	neural crest cell	BFO:0000050	part_of	ZFA:0001611	pharyngeal arch 2	PATO:0000462	absent	abnormal							ZDB-PUB-100614-24	ZDB-EXP-100715-1	ZFA:0009165-BFO:0000050-ZFA:0001611-PATO:0000462-0-0-0	ZP:0005244
ZDB-FISH-150901-25135	AB + MO1-prnpb + MO2-appa	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0002334	decreased adhesivity	abnormal							ZDB-PUB-121220-23	ZDB-EXP-130129-5	ZFA:0009000-BFO:0000050-ZFA:0001094-PATO:0002334-0-0-0	ZP:0000587
ZDB-FISH-150901-25188	extl3<sup>tm4/tm4</sup>	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001161	pectoral fin	PATO:0000411	circular	abnormal							ZDB-PUB-970210-21	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0001161-PATO:0000411-0-0-0	ZP:0007199
ZDB-FISH-150901-25245	hmgcrb<sup>s617/s617</sup>	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZFA:0009165	neural crest cell	BFO:0000050	part_of	ZFA:0001114	head	PATO:0001672	decreased distribution	abnormal							ZDB-PUB-160805-4	ZDB-EXP-041102-1	ZFA:0009165-BFO:0000050-ZFA:0001114-PATO:0001672-0-0-0	ZP:0019656
ZDB-FISH-150901-25245	hmgcrb<sup>s617/s617</sup>	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZFA:0009165	neural crest cell	BFO:0000050	part_of	ZFA:0001114	head	PATO:0001997	decreased amount	abnormal							ZDB-PUB-160805-4	ZDB-EXP-041102-1	ZFA:0009165-BFO:0000050-ZFA:0001114-PATO:0001997-0-0-0	ZP:0019653
ZDB-FISH-150901-25245	hmgcrb<sup>s617/s617</sup>	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZFA:0009165	neural crest cell	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0001672	decreased distribution	abnormal							ZDB-PUB-160805-4	ZDB-EXP-041102-1	ZFA:0009165-BFO:0000050-ZFA:0001115-PATO:0001672-0-0-0	ZP:0019651
ZDB-FISH-150901-25245	hmgcrb<sup>s617/s617</sup>	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZFA:0009165	neural crest cell	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0001997	decreased amount	abnormal							ZDB-PUB-160805-4	ZDB-EXP-041102-1	ZFA:0009165-BFO:0000050-ZFA:0001115-PATO:0001997-0-0-0	ZP:0019652
ZDB-FISH-150901-25245	hmgcrb<sup>s617/s617</sup>	ZDB-STAGE-020626-1	Segmentation:10-13 somites	ZDB-STAGE-020626-1	Segmentation:10-13 somites	ZFA:0009165	neural crest cell	BFO:0000050	part_of	ZFA:0001114	head	PATO:0001672	decreased distribution	abnormal							ZDB-PUB-160805-4	ZDB-EXP-041102-1	ZFA:0009165-BFO:0000050-ZFA:0001114-PATO:0001672-0-0-0	ZP:0019656
ZDB-FISH-150901-25245	hmgcrb<sup>s617/s617</sup>	ZDB-STAGE-020626-1	Segmentation:10-13 somites	ZDB-STAGE-020626-1	Segmentation:10-13 somites	ZFA:0009165	neural crest cell	BFO:0000050	part_of	ZFA:0001114	head	PATO:0001997	decreased amount	abnormal							ZDB-PUB-160805-4	ZDB-EXP-041102-1	ZFA:0009165-BFO:0000050-ZFA:0001114-PATO:0001997-0-0-0	ZP:0019653
ZDB-FISH-150901-25245	hmgcrb<sup>s617/s617</sup>	ZDB-STAGE-020626-1	Segmentation:10-13 somites	ZDB-STAGE-020626-1	Segmentation:10-13 somites	ZFA:0009165	neural crest cell	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0001672	decreased distribution	abnormal							ZDB-PUB-160805-4	ZDB-EXP-041102-1	ZFA:0009165-BFO:0000050-ZFA:0001115-PATO:0001672-0-0-0	ZP:0019651
ZDB-FISH-150901-25245	hmgcrb<sup>s617/s617</sup>	ZDB-STAGE-020626-1	Segmentation:10-13 somites	ZDB-STAGE-020626-1	Segmentation:10-13 somites	ZFA:0009165	neural crest cell	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0001997	decreased amount	abnormal							ZDB-PUB-160805-4	ZDB-EXP-041102-1	ZFA:0009165-BFO:0000050-ZFA:0001115-PATO:0001997-0-0-0	ZP:0019652
ZDB-FISH-150901-25445	smo<sup>b641/b641</sup>(AB)	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZFA:0000035	lens	BFO:0000050	part_of	ZFA:0000107	eye	PATO:0001617	deformed	abnormal							ZDB-PUB-010927-3	ZDB-EXP-041102-1	ZFA:0000035-BFO:0000050-ZFA:0000107-PATO:0001617-0-0-0	ZP:0011074
ZDB-FISH-150901-25459	y1Tg + MO2-fktn	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZFA:0001089	myoseptum	BFO:0000050	part_of	ZFA:0000155	somite	PATO:0001617	deformed	abnormal							ZDB-PUB-110921-31	ZDB-EXP-120118-4	ZFA:0001089-BFO:0000050-ZFA:0000155-PATO:0001617-0-0-0	ZP:0002945
ZDB-FISH-150901-25459	y1Tg + MO2-fktn	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZFA:0001285	intersegmental vessel	BFO:0000050	part_of	ZFA:0000155	somite	PATO:0000462	absent	abnormal							ZDB-PUB-110921-31	ZDB-EXP-120118-4	ZFA:0001285-BFO:0000050-ZFA:0000155-PATO:0000462-0-0-0	ZP:0002946
ZDB-FISH-150901-25459	y1Tg + MO2-fktn	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZFA:0001285	intersegmental vessel	BFO:0000050	part_of	ZFA:0000155	somite	PATO:0000937	disorganized	abnormal							ZDB-PUB-110921-31	ZDB-EXP-120118-4	ZFA:0001285-BFO:0000050-ZFA:0000155-PATO:0000937-0-0-0	ZP:0002947
ZDB-FISH-150901-25500	WT + MO2-myd88	ZDB-STAGE-010723-36	Larval:Day 5	ZDB-STAGE-010723-36	Larval:Day 5	ZFA:0009327	neutrophil	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0001997	decreased amount	abnormal							ZDB-PUB-161206-6	ZDB-EXP-170228-2	ZFA:0009327-BFO:0000050-ZFA:0001094-PATO:0001997-0-0-0	ZP:0003758
ZDB-FISH-150901-25508	WT + MO3-ift88	ZDB-STAGE-010723-35	Larval:Day 4	ZDB-STAGE-010723-35	Larval:Day 4	ZFA:0009154	eye photoreceptor cell	BFO:0000050	part_of	ZFA:0001464	retinal outer nuclear layer	PATO:0000638	apoptotic	abnormal							ZDB-PUB-080527-11	ZDB-EXP-080925-16	ZFA:0009154-BFO:0000050-ZFA:0001464-PATO:0000638-0-0-0	ZP:0004091
ZDB-FISH-150901-25572	WT + MO2-glrbb	ZDB-STAGE-010723-9	Hatching:Long-pec	ZDB-STAGE-010723-9	Hatching:Long-pec	ZFA:0000092	axis	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0002364	shortened	abnormal							ZDB-PUB-130923-7	ZDB-EXP-131126-3	ZFA:0000092-BFO:0000050-ZFA:0001094-PATO:0002364-0-0-0	ZP:0006796
ZDB-FISH-150901-25790	nkhgn8hEt/nkhgn8hEt	ZDB-STAGE-010723-36	Larval:Day 5	ZDB-STAGE-010723-36	Larval:Day 5	ZFA:0009091	melanocyte	BFO:0000050	part_of	ZFA:0000368	integument	PATO:0000051	morphology	abnormal							ZDB-PUB-071219-1	ZDB-EXP-041102-1	ZFA:0009091-BFO:0000050-ZFA:0000368-PATO:0000051-0-0-0	ZP:0004247
ZDB-FISH-150901-25947	col8a1a<sup>vu41/vu41</sup>	ZDB-STAGE-010723-52	Juvenile:Days 45-89	ZDB-STAGE-010723-52	Juvenile:Days 45-89	ZFA:0000092	axis	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0002364	shortened	abnormal							ZDB-PUB-140210-27	ZDB-EXP-041102-1	ZFA:0000092-BFO:0000050-ZFA:0001094-PATO:0002364-0-0-0	ZP:0006796
ZDB-FISH-150901-26043	foxd3<sup>m188</sup>(AB)	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZFA:0009199	iridophore	BFO:0000050	part_of	ZFA:0000107	eye	PATO:0000070	amount	normal							ZDB-PUB-061020-11	ZDB-EXP-041102-1	ZFA:0009199-BFO:0000050-ZFA:0000107-PATO:0000070-0-0-0	ZP:0013717
ZDB-FISH-150901-26043	foxd3<sup>m188</sup>(AB)	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZFA:0009199	iridophore	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0001997	decreased amount	abnormal							ZDB-PUB-061020-11	ZDB-EXP-041102-1	ZFA:0009199-BFO:0000050-ZFA:0001115-PATO:0001997-0-0-0	ZP:0004116
ZDB-FISH-150901-26062	bob<sup>tu255a/tu255a</sup>	ZDB-STAGE-010723-9	Hatching:Long-pec	ZDB-STAGE-010723-9	Hatching:Long-pec	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000368	integument	PATO:0000411	circular	abnormal							ZDB-PUB-970210-21	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0000368-PATO:0000411-0-0-0	ZP:0004720
ZDB-FISH-150901-26309	hoxb1a<sup>um191/um191</sup>	ZDB-STAGE-020626-1	Segmentation:10-13 somites	ZDB-STAGE-020626-1	Segmentation:10-13 somites	ZFA:0009149	Mauthner neuron	BFO:0000050	part_of	ZFA:0001032	rhombomere 4	PATO:0001997	decreased amount	abnormal							ZDB-PUB-180628-1	ZDB-EXP-041102-1	ZFA:0009149-BFO:0000050-ZFA:0001032-PATO:0001997-0-0-0	ZP:0105806
ZDB-FISH-150901-26366	WT + MO2-znf148	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZFA:0009256	nucleate erythrocyte	BFO:0000050	part_of	ZFA:0000007	blood	PATO:0000462	absent	abnormal							ZDB-PUB-060825-6	ZDB-EXP-071227-15	ZFA:0009256-BFO:0000050-ZFA:0000007-PATO:0000462-0-0-0	ZP:0004524
ZDB-FISH-150901-26415	WT + MO2-psen2 + MO3-psen1	ZDB-STAGE-010723-9	Hatching:Long-pec	ZDB-STAGE-010723-9	Hatching:Long-pec	ZFA:0009091	melanocyte	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0001997	decreased amount	abnormal							ZDB-PUB-090706-9	ZDB-EXP-110302-5	ZFA:0009091-BFO:0000050-ZFA:0001115-PATO:0001997-0-0-0	ZP:0000325
ZDB-FISH-150901-26420	WT + MO4-ctbp2a	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZFA:0009091	melanocyte	BFO:0000050	part_of	ZFA:0001114	head	PATO:0000470	increased amount	abnormal							ZDB-PUB-110110-12	ZDB-EXP-110620-2	ZFA:0009091-BFO:0000050-ZFA:0001114-PATO:0000470-0-0-0	ZP:0001370
ZDB-FISH-150901-26456	WT + MO1-celf1 + MO2-celf1	ZDB-STAGE-010723-29	Gastrula:90%-epiboly	ZDB-STAGE-010723-29	Gastrula:90%-epiboly	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000017	endoderm	PATO:0001997	decreased amount	abnormal							ZDB-PUB-130906-3	ZDB-EXP-150105-1	ZFA:0009000-BFO:0000050-ZFA:0000017-PATO:0001997-0-0-0	ZP:0011330
