defined_class	entity	entitytowards	quality
http://purl.obolibrary.org/obo/ZP_0017849	http://purl.obolibrary.org/obo/ZFA_0000151	http://purl.obolibrary.org/obo/ZFA_0001673	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0023367	http://purl.obolibrary.org/obo/ZFA_0005581	http://purl.obolibrary.org/obo/ZFA_0009218	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0014635	http://purl.obolibrary.org/obo/ZFA_0000152	http://purl.obolibrary.org/obo/ZFA_0009077	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0015073	http://purl.obolibrary.org/obo/ZFA_0000152	http://purl.obolibrary.org/obo/ZFA_0009310	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0010622	http://purl.obolibrary.org/obo/ZFA_0000152	http://purl.obolibrary.org/obo/ZFA_0009275	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0025284	http://purl.obolibrary.org/obo/ZFA_0000024	http://purl.obolibrary.org/obo/ZFA_0000098	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0025287	http://purl.obolibrary.org/obo/ZFA_0000119	http://purl.obolibrary.org/obo/ZFA_0000098	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0025290	http://purl.obolibrary.org/obo/ZFA_0001329	http://purl.obolibrary.org/obo/ZFA_0000098	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0025286	http://purl.obolibrary.org/obo/ZFA_0000046	http://purl.obolibrary.org/obo/ZFA_0000098	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0015423	http://purl.obolibrary.org/obo/ZFA_0001464	http://purl.obolibrary.org/obo/ZFA_0009168	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0012466	http://purl.obolibrary.org/obo/ZFA_0001032	http://purl.obolibrary.org/obo/ZFA_0005730	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0009618	http://purl.obolibrary.org/obo/ZFA_0000155	http://purl.obolibrary.org/obo/ZFA_0009291	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0016554	http://purl.obolibrary.org/obo/ZFA_0000075	http://purl.obolibrary.org/obo/ZFA_0009169	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0020037	http://purl.obolibrary.org/obo/ZFA_0000075	http://purl.obolibrary.org/obo/ZFA_0009396	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0003800	http://purl.obolibrary.org/obo/ZFA_0000075	http://purl.obolibrary.org/obo/ZFA_0009248	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0009849	http://purl.obolibrary.org/obo/ZFA_0000075	http://purl.obolibrary.org/obo/ZFA_0009076	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0003799	http://purl.obolibrary.org/obo/ZFA_0000075	http://purl.obolibrary.org/obo/ZFA_0009245	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0003798	http://purl.obolibrary.org/obo/ZFA_0000075	http://purl.obolibrary.org/obo/ZFA_0009244	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0011399	http://purl.obolibrary.org/obo/ZFA_0005035	http://purl.obolibrary.org/obo/ZFA_0005604	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0021344	http://purl.obolibrary.org/obo/ZFA_0000598	http://purl.obolibrary.org/obo/ZFA_0009005	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0021327	http://purl.obolibrary.org/obo/ZFA_0000598	http://purl.obolibrary.org/obo/ZFA_0009007	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0012496	http://purl.obolibrary.org/obo/ZFA_0001078	http://purl.obolibrary.org/obo/ZFA_0009082	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0004864	http://purl.obolibrary.org/obo/ZFA_0000295	http://purl.obolibrary.org/obo/ZFA_0009053	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0016499	http://purl.obolibrary.org/obo/ZFA_0001115	http://purl.obolibrary.org/obo/ZFA_0009091	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0007387	http://purl.obolibrary.org/obo/ZFA_0001115	http://purl.obolibrary.org/obo/ZFA_0000940	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0016757	http://purl.obolibrary.org/obo/ZFA_0005024	http://purl.obolibrary.org/obo/ZFA_0005314	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0007583	http://purl.obolibrary.org/obo/ZFA_0005559	http://purl.obolibrary.org/obo/ZFA_0009303	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0007226	http://purl.obolibrary.org/obo/ZFA_0001137	http://purl.obolibrary.org/obo/ZFA_0000694	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0023018	http://purl.obolibrary.org/obo/ZFA_0005028	http://purl.obolibrary.org/obo/ZFA_0009354	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0017085	http://purl.obolibrary.org/obo/ZFA_0005028	http://purl.obolibrary.org/obo/ZFA_0009014	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0017015	http://purl.obolibrary.org/obo/ZFA_0001189	http://purl.obolibrary.org/obo/ZFA_0000519	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0017016	http://purl.obolibrary.org/obo/ZFA_0001189	http://purl.obolibrary.org/obo/ZFA_0001066	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0022951	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0009150	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0012736	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0009000	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0017859	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0009021	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0020032	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0005237	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0020028	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0009141	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0020029	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0009265	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0021192	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0001135	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0020031	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0009327	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0000162	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0001117	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0018115	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0001370	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0022842	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0001072	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0003493	http://purl.obolibrary.org/obo/ZFA_0005224	http://purl.obolibrary.org/obo/ZFA_0009199	http://purl.obolibrary.org/obo/PATO_0002002
http://purl.obolibrary.org/obo/ZP_0008828	http://purl.obolibrary.org/obo/ZFA_0000462	http://purl.obolibrary.org/obo/ZFA_0009115	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0008832	http://purl.obolibrary.org/obo/ZFA_0000715	http://purl.obolibrary.org/obo/ZFA_0009115	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0008829	http://purl.obolibrary.org/obo/ZFA_0000465	http://purl.obolibrary.org/obo/ZFA_0009115	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0012062	http://purl.obolibrary.org/obo/ZFA_0001282	http://purl.obolibrary.org/obo/ZFA_0009216	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0012061	http://purl.obolibrary.org/obo/ZFA_0001282	http://purl.obolibrary.org/obo/ZFA_0009204	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0011697	http://purl.obolibrary.org/obo/ZFA_0001162	http://purl.obolibrary.org/obo/ZFA_0009199	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0004698	http://purl.obolibrary.org/obo/ZFA_0001162	http://purl.obolibrary.org/obo/ZFA_0001554	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0011809	http://purl.obolibrary.org/obo/ZFA_0001162	http://purl.obolibrary.org/obo/ZFA_0009091	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0011380	http://purl.obolibrary.org/obo/ZFA_0001162	http://purl.obolibrary.org/obo/ZFA_0001463	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0012124	http://purl.obolibrary.org/obo/ZFA_0001162	http://purl.obolibrary.org/obo/ZFA_0009198	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0011512	http://purl.obolibrary.org/obo/ZFA_0001108	http://purl.obolibrary.org/obo/ZFA_0009075	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0016572	http://purl.obolibrary.org/obo/ZFA_0000168	http://purl.obolibrary.org/obo/ZFA_0009121	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0009994	http://purl.obolibrary.org/obo/ZFA_0000168	http://purl.obolibrary.org/obo/ZFA_0000678	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0007422	http://purl.obolibrary.org/obo/ZFA_0005146	http://purl.obolibrary.org/obo/ZFA_0009301	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0009279	http://purl.obolibrary.org/obo/ZFA_0000471	http://purl.obolibrary.org/obo/ZFA_0001614	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0006050	http://purl.obolibrary.org/obo/ZFA_0000471	http://purl.obolibrary.org/obo/ZFA_0009316	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0015739	http://purl.obolibrary.org/obo/ZFA_0001123	http://purl.obolibrary.org/obo/ZFA_0001554	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0004430	http://purl.obolibrary.org/obo/ZFA_0001073	http://purl.obolibrary.org/obo/ZFA_0001285	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0007158	http://purl.obolibrary.org/obo/ZFA_0000094	http://purl.obolibrary.org/obo/ZFA_0009014	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0011750	http://purl.obolibrary.org/obo/ZFA_0000094	http://purl.obolibrary.org/obo/ZFA_0009141	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0006877	http://purl.obolibrary.org/obo/ZFA_0000094	http://purl.obolibrary.org/obo/ZFA_0009324	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0011617	http://purl.obolibrary.org/obo/ZFA_0000094	http://purl.obolibrary.org/obo/ZFA_0009327	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0017883	http://purl.obolibrary.org/obo/ZFA_0000007	http://purl.obolibrary.org/obo/ZFA_0009256	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0005858	http://purl.obolibrary.org/obo/ZFA_0005314	http://purl.obolibrary.org/obo/ZFA_0009044	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0018171	http://purl.obolibrary.org/obo/ZFA_0000008	http://purl.obolibrary.org/obo/ZFA_0009075	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0006360	http://purl.obolibrary.org/obo/ZFA_0000008	http://purl.obolibrary.org/obo/ZFA_0009000	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0021150	http://purl.obolibrary.org/obo/ZFA_0000008	http://purl.obolibrary.org/obo/ZFA_0009301	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0016853	http://purl.obolibrary.org/obo/ZFA_0000008	http://purl.obolibrary.org/obo/ZFA_0009077	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0018100	http://purl.obolibrary.org/obo/ZFA_0000008	http://purl.obolibrary.org/obo/ZFA_0009248	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0018170	http://purl.obolibrary.org/obo/ZFA_0000008	http://purl.obolibrary.org/obo/ZFA_0009019	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0027044	http://purl.obolibrary.org/obo/ZFA_0000008	http://purl.obolibrary.org/obo/ZFA_0009062	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0002187	http://purl.obolibrary.org/obo/ZFA_0000099	http://purl.obolibrary.org/obo/ZFA_0005020	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0006047	http://purl.obolibrary.org/obo/ZFA_0000009	http://purl.obolibrary.org/obo/ZFA_0009316	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0008249	http://purl.obolibrary.org/obo/ZFA_0000009	http://purl.obolibrary.org/obo/ZFA_0001615	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0017045	http://purl.obolibrary.org/obo/ZFA_0000011	http://purl.obolibrary.org/obo/ZFA_0009065	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0011693	http://purl.obolibrary.org/obo/ZFA_0001058	http://purl.obolibrary.org/obo/ZFA_0009199	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0004693	http://purl.obolibrary.org/obo/ZFA_0001058	http://purl.obolibrary.org/obo/ZFA_0001554	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0012253	http://purl.obolibrary.org/obo/ZFA_0001058	http://purl.obolibrary.org/obo/ZFA_0001463	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0002586	http://purl.obolibrary.org/obo/ZFA_0000633	http://purl.obolibrary.org/obo/ZFA_0009301	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0017046	http://purl.obolibrary.org/obo/ZFA_0001286	http://purl.obolibrary.org/obo/ZFA_0009065	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0021559	http://purl.obolibrary.org/obo/ZFA_0001286	http://purl.obolibrary.org/obo/ZFA_0009014	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0004800	http://purl.obolibrary.org/obo/ZFA_0000012	http://purl.obolibrary.org/obo/ZFA_0001682	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0001780	http://purl.obolibrary.org/obo/ZFA_0001239	http://purl.obolibrary.org/obo/ZFA_0000694	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0025616	http://purl.obolibrary.org/obo/ZFA_0000100	http://purl.obolibrary.org/obo/ZFA_0009276	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0008079	http://purl.obolibrary.org/obo/ZFA_0000013	http://purl.obolibrary.org/obo/ZFA_0009053	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0008906	http://purl.obolibrary.org/obo/ZFA_0001194	http://purl.obolibrary.org/obo/ZFA_0009003	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0015501	http://purl.obolibrary.org/obo/ZFA_0001267	http://purl.obolibrary.org/obo/ZFA_0009065	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0007357	http://purl.obolibrary.org/obo/ZFA_0000101	http://purl.obolibrary.org/obo/ZFA_0009301	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0017927	http://purl.obolibrary.org/obo/ZFA_0000101	http://purl.obolibrary.org/obo/ZFA_0009248	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0008830	http://purl.obolibrary.org/obo/ZFA_0000498	http://purl.obolibrary.org/obo/ZFA_0009115	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0017042	http://purl.obolibrary.org/obo/ZFA_0000014	http://purl.obolibrary.org/obo/ZFA_0009065	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0004699	http://purl.obolibrary.org/obo/ZFA_0001173	http://purl.obolibrary.org/obo/ZFA_0001554	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0017044	http://purl.obolibrary.org/obo/ZFA_0005025	http://purl.obolibrary.org/obo/ZFA_0009065	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0012554	http://purl.obolibrary.org/obo/ZFA_0000200	http://purl.obolibrary.org/obo/ZFA_0009248	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0007227	http://purl.obolibrary.org/obo/ZFA_0001140	http://purl.obolibrary.org/obo/ZFA_0000694	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0015502	http://purl.obolibrary.org/obo/ZFA_0001320	http://purl.obolibrary.org/obo/ZFA_0009065	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0027014	http://purl.obolibrary.org/obo/ZFA_0001260	http://purl.obolibrary.org/obo/ZFA_0009096	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0005744	http://purl.obolibrary.org/obo/ZFA_0001260	http://purl.obolibrary.org/obo/ZFA_0009139	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0016412	http://purl.obolibrary.org/obo/ZFA_0001260	http://purl.obolibrary.org/obo/ZFA_0009101	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0022402	http://purl.obolibrary.org/obo/ZFA_0001260	http://purl.obolibrary.org/obo/ZFA_0009104	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0005742	http://purl.obolibrary.org/obo/ZFA_0001260	http://purl.obolibrary.org/obo/ZFA_0009102	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0001843	http://purl.obolibrary.org/obo/ZFA_0001158	http://purl.obolibrary.org/obo/ZFA_0001072	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0012458	http://purl.obolibrary.org/obo/ZFA_0001155	http://purl.obolibrary.org/obo/ZFA_0005775	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0015085	http://purl.obolibrary.org/obo/ZFA_0001155	http://purl.obolibrary.org/obo/ZFA_0009248	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0015086	http://purl.obolibrary.org/obo/ZFA_0001155	http://purl.obolibrary.org/obo/ZFA_0009361	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0017533	http://purl.obolibrary.org/obo/ZFA_0001180	http://purl.obolibrary.org/obo/ZFA_0009385	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0022075	http://purl.obolibrary.org/obo/ZFA_0000105	http://purl.obolibrary.org/obo/ZFA_0009307	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0009827	http://purl.obolibrary.org/obo/ZFA_0000019	http://purl.obolibrary.org/obo/ZFA_0009127	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0008399	http://purl.obolibrary.org/obo/ZFA_0001405	http://purl.obolibrary.org/obo/ZFA_0009084	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0011692	http://purl.obolibrary.org/obo/ZFA_0000107	http://purl.obolibrary.org/obo/ZFA_0009199	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0018106	http://purl.obolibrary.org/obo/ZFA_0001291	http://purl.obolibrary.org/obo/ZFA_0009052	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0008897	http://purl.obolibrary.org/obo/ZFA_0000206	http://purl.obolibrary.org/obo/ZFA_0009052	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0021333	http://purl.obolibrary.org/obo/ZFA_0000303	http://purl.obolibrary.org/obo/ZFA_0001569	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0008348	http://purl.obolibrary.org/obo/ZFA_0000108	http://purl.obolibrary.org/obo/ZFA_0001554	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0012166	http://purl.obolibrary.org/obo/ZFA_0000109	http://purl.obolibrary.org/obo/ZFA_0009276	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0008083	http://purl.obolibrary.org/obo/ZFA_0000109	http://purl.obolibrary.org/obo/ZFA_0009301	http://purl.obolibrary.org/obo/PATO_0002001
